time,seconds_elapsed,altitude,speedAccuracy,bearingAccuracy,latitude,altitudeAboveMeanSeaLevel,bearing,horizontalAccuracy,verticalAccuracy,longitude,speed
1766864147999389400,87.84538940429688,131.55530437547714,0.719065585182246,7.258958814215372,42.29009929337888,160.96530422288924,205.86676902267052,2.5889891251500945,3.0670819728767142,-71.80657397124052,13.360758326671018
1766864148999381500,88.84538159179688,131.27957035321742,0.7520732377177155,7.258866642146217,42.28999114493567,160.68957020062953,205.15467945430672,2.4702537570425624,3,-71.80664294151795,13.386112858500717
1766864149999374300,89.84537426757812,130.70274649281055,0.7092880253098317,7.257080372947187,42.28988460412946,160.11274634022266,204.63856098721172,2.853551246132943,3.3883151721667737,-71.80670727490856,13.097096562336997
1766864150999366700,90.84536669921874,130.7658005869016,0.7235626099985777,7.258736162380363,42.28977368930405,160.17580043431371,205.2602537239372,2.5955061281029095,3.044062827507301,-71.80677795944521,13.395998607810217
1766864151999359500,91.845359375,130.2485305722803,0.7012168623574739,7.255824234763323,42.289658984910474,159.6585304196924,205.74725649345524,2.6353922350161145,3.143457579816875,-71.80685294561216,13.911467212644881
1766864152999350500,92.8453505859375,130.98883881885558,0.7484715805000905,7.258004941704333,42.289542272151905,160.3988386662677,205.11836455305155,2.300225669348765,3,-71.80692659013972,14.072907449987145
1766864153999342600,93.84534252929687,130.05109790433198,0.7213725397706259,7.257556345364985,42.289434275225325,159.4610977517441,204.99134077455437,2.33766969531058,3,-71.80699384075791,13.683894805164645
1766864154999335200,94.84533520507813,128.8545538606122,0.7221868725040754,7.249883436415914,42.2893239877184,158.26455370802432,202.88008034663324,2.1652783697239784,3,-71.80705375166441,13.46323111356774
1766864155999327200,95.8453271484375,128.93983735051006,0.7221158651637463,7.256484744061755,42.289212169041164,158.34983719792217,202.52731900951974,2.080832899864331,3,-71.80711370998915,13.291658179853268
1766864156999320300,96.8453203125,128.67331136856228,0.7128770876838446,7.256517373883709,42.28910369849188,158.0833112159744,203.42535359742305,2.0399273321638036,3,-71.80717676708554,13.178293177569762
1766864157999311600,97.8453115234375,128.8863154090941,0.6981950934086675,7.258972649558469,42.28899767073085,158.2963152565062,202.74362347402362,2.317183617293253,3,-71.80723764250243,13.017138574183225
1766864158999305200,98.84530517578125,128.08051176834852,0.7228638192149859,7.2572686050382895,42.28889696458394,157.49051161576062,200.86731520381124,2.417284234414195,3,-71.80728727731048,12.434028679772108
1766864159999297000,99.84529711914062,127.48454749863595,0.7443127616464348,7.254401122953366,42.28880609958042,156.89454734604806,197.31027221679688,2.4560188789942923,3,-71.80733041471747,11.177435721769458
1766864160999289600,100.84528955078125,127.46019510738552,0.7929201702909454,7.256891327531818,42.2887246166311,156.87019495479763,195.9085693359375,2.407221569250191,3,-71.80736529830388,10.005650273833453
1766864161999281000,101.84528100585938,127.58979213051498,0.8589117776367297,7.897225356326126,42.288652704807376,156.9997919779271,194.78175354003906,2.566093051497699,3,-71.80739423220713,8.812451818705652
1766864162999273700,102.84527368164062,127.53183472529054,0.7992976103515443,8.667965443980007,42.28859568380952,156.94183457270265,194.78175354003906,2.5278499465085753,3,-71.80741079911117,7.470033957657196
1766864163999265800,103.84526586914062,127.27378520835191,0.8042215723443447,9.795302883302918,42.2885435214698,156.68378505576402,193.05633544921875,2.375450238145984,3,-71.80743943277193,6.6496463650201125
1766864164999257900,104.8452578125,127.45340089127421,0.8720466150791032,12.402661199410366,42.288506749328306,156.86340073868632,223.24564666795558,5.957476151420851,3,-71.80743230895538,5.6983417260933535
1766864165999250700,105.84525073242187,127.74329495988786,0.7369583908148892,12.239785298646856,42.28851764904145,157.15329480729997,252.7061468760688,2.556900095665036,3,-71.8075634025265,4.874584803522227
1766864166999243800,106.84524389648438,128.60440561082214,0.7828573375029507,12.288163674454486,42.288529622771364,158.01440545823425,294.75146484375,2.658820457894599,3,-71.80762833239018,5.137980265974126
1766864167999236000,107.84523608398437,129.22625294607133,0.7907318007250393,11.1697735617711,42.28855399730313,158.63625279348344,295.021240234375,2.755259875089733,3,-71.80769438157314,5.7025901986398795
1766864168999228000,108.84522778320313,128.98621359746903,0.7565232118784881,8.616852697111701,42.28857983430412,158.39621344488114,295.021240234375,2.6332381994733134,3,-71.80778800739279,7.107621385837264
1766864169999220000,109.84521997070313,129.5494997901842,0.7149485527738085,7.2467192427582905,42.28860900850267,158.9594996375963,291.21734619140625,2.4909475378443697,3,-71.8078899467173,8.480513761116175
